(highest, src_addr, src_port, dst_addr, dst_port): count
(DNS, 192.168.2.3, 58043, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 62967): 1
(TCP, 192.168.2.3, 36774, 199.16.156.241, 443): 8
(MEDIA, 54.231.8.137, 80, 192.168.2.3, 47396): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 13417): 1
(DNS, 192.168.2.3, 21561, 192.168.2.1, 53): 1
(SSL, 104.244.43.71, 443, 192.168.2.3, 42491): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 28560): 1
(TCP, 192.168.2.3, 56893, 216.58.219.193, 80): 4
(SSL, 157.52.75.7, 443, 192.168.2.3, 49617): 4
(SSL, 54.239.22.240, 443, 192.168.2.3, 38278): 3
(SSL, 192.168.2.3, 57397, 172.217.5.6, 443): 8
(TCP, 192.168.2.3, 37778, 172.217.4.46, 443): 11
(TCP, 192.168.2.3, 57718, 199.16.156.75, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 47419): 1
(TCP, 8.43.72.71, 80, 192.168.2.3, 39848): 3
(SSL, 54.239.17.7, 443, 192.168.2.3, 54742): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 3284): 1
(TCP, 172.229.233.57, 80, 192.168.2.3, 48002): 2
(TCP, 212.58.244.17, 80, 192.168.2.3, 60137): 4
(TCP, 192.168.2.3, 43646, 216.58.219.202, 443): 14
(TCP, 192.168.2.3, 54445, 54.239.26.167, 80): 4
(DNS, 192.168.2.3, 50646, 192.168.2.1, 53): 1
(SSL, 172.217.4.46, 443, 192.168.2.3, 52659): 4
(TCP, 74.125.138.156, 443, 192.168.2.3, 48051): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 27981): 1
(HTTP, 192.168.2.3, 57718, 199.16.156.75, 80): 1
(JSON, 52.38.49.76, 80, 192.168.2.3, 53826): 22
(DNS, 192.168.2.3, 41513, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 56519, 172.217.4.70, 443): 28
(DNS, 192.168.2.3, 5763, 192.168.2.1, 53): 1
(TCP, 172.229.222.223, 443, 192.168.2.3, 53410): 3
(HTTP, 192.168.2.3, 53839, 52.38.49.76, 80): 17
(TCP, 74.118.186.240, 80, 192.168.2.3, 32972): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 53327): 1
(TCP, 52.73.86.239, 80, 192.168.2.3, 50821): 4
(TCP, 173.194.68.188, 5228, 192.168.2.3, 49833): 23
(TCP, 192.168.2.3, 47607, 98.139.225.43, 443): 9
(SSL, 176.32.103.187, 443, 192.168.2.3, 40591): 5
(SSL, 52.84.127.95, 443, 192.168.2.3, 37550): 1
(HTTP, 192.168.2.3, 46944, 52.84.122.42, 80): 2
(TCP, 54.164.195.195, 80, 192.168.2.3, 59434): 4
(SSL, 192.168.2.3, 39173, 31.13.71.1, 443): 3
(SSL, 192.168.2.3, 46700, 63.117.14.52, 443): 3
(HTTP, 192.168.2.3, 33522, 52.27.8.169, 80): 1
(SSL, 192.168.2.3, 49363, 63.117.14.187, 443): 4
(SSL, 172.217.2.8, 443, 192.168.2.3, 47870): 5
(SSL, 199.16.156.41, 443, 192.168.2.3, 44474): 5
(MEDIA, 74.120.148.193, 80, 192.168.2.3, 45911): 1
(SSL, 23.44.117.39, 443, 192.168.2.3, 38891): 2
(HTTP, 192.168.2.3, 58194, 54.213.124.140, 80): 1
(TCP, 192.168.2.3, 53552, 157.166.249.67, 80): 3
(TCP, 52.84.121.102, 443, 192.168.2.3, 37936): 33
(HTTP, 192.168.2.3, 37627, 52.73.245.246, 80): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 42326): 4
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47999): 2
(SSL, 192.168.2.3, 54108, 172.217.4.46, 443): 1
(TCP, 54.172.168.55, 80, 192.168.2.3, 39111): 4
(TCP, 192.168.2.3, 41147, 174.129.254.47, 80): 4
(TCP, 31.13.71.36, 443, 192.168.2.3, 51349): 7
(SSL, 172.217.4.46, 443, 192.168.2.3, 55520): 6
(XML, 52.20.97.18, 80, 192.168.2.3, 37614): 16
(TCP, 192.168.2.3, 56892, 216.58.219.193, 80): 4
(HTTP, 192.168.2.3, 39943, 52.11.29.182, 80): 33
(HTTP, 192.168.2.3, 50817, 52.7.181.179, 80): 1
(XML, 52.201.107.48, 80, 192.168.2.3, 45638): 1
(TCP, 52.3.34.104, 80, 192.168.2.3, 35906): 4
(HTTP, 192.168.2.3, 53066, 107.21.208.110, 80): 1
(TCP, 172.217.3.6, 443, 192.168.2.3, 57618): 3
(TCP, 50.116.194.21, 80, 192.168.2.3, 36367): 2
(SSL, 192.168.2.3, 38890, 23.44.117.39, 443): 2
(HTTP, 192.168.2.3, 36175, 54.148.184.23, 80): 1
(TCP, 192.168.2.3, 60141, 172.229.242.230, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 8713): 1
(TCP, 192.168.2.3, 56472, 74.119.118.100, 80): 5
(TCP, 192.168.2.3, 47906, 23.235.46.98, 443): 16
(TCP, 172.217.4.46, 443, 192.168.2.3, 43211): 1
(SSL, 172.217.1.66, 443, 192.168.2.3, 55595): 30
(JSON, 54.239.23.139, 80, 192.168.2.3, 42143): 3
(DNS, 192.168.2.3, 22930, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 23.235.46.73, 80, 192.168.2.3, 58088): 1
(DNS, 192.168.2.3, 65067, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 43930, 204.154.110.227, 443): 3
(DATA-TEXT-LINES, 52.7.181.179, 80, 192.168.2.3, 50790): 1
(SSL, 192.168.2.3, 53116, 172.229.222.223, 443): 3
(TCP, 63.117.14.245, 443, 192.168.2.3, 53903): 13
(TCP, 192.168.2.3, 57795, 23.44.117.39, 80): 4
(TCP, 192.168.2.3, 55571, 172.217.1.66, 443): 8
(TCP, 172.217.5.3, 443, 192.168.2.3, 60541): 1
(TCP, 63.117.14.244, 443, 192.168.2.3, 43723): 14
(HTTP, 192.168.2.3, 47995, 172.229.233.57, 80): 1
(HTTP, 192.168.2.3, 36250, 52.84.122.135, 80): 1
(TCP, 192.168.2.3, 37938, 52.84.121.102, 443): 26
(SSL, 172.217.3.6, 443, 192.168.2.3, 57347): 27
(DNS, 192.168.2.1, 53, 192.168.2.3, 42666): 1
(SSL, 192.168.2.3, 40592, 176.32.103.187, 443): 3
(TCP, 192.168.2.3, 53574, 63.117.68.16, 443): 2748
(TCP, 52.70.67.85, 80, 192.168.2.3, 39862): 4
(TCP, 192.168.2.3, 33343, 172.229.219.108, 443): 7
(SSL, 157.52.75.7, 443, 192.168.2.3, 49618): 4
(TCP, 54.243.236.98, 80, 192.168.2.3, 57240): 2
(SSL, 172.217.3.6, 443, 192.168.2.3, 57537): 12
(TCP, 109.239.110.104, 80, 192.168.2.3, 42786): 4
(TCP, 192.168.2.3, 49981, 152.163.64.2, 80): 6
(SSL, 192.168.2.3, 47870, 172.217.2.8, 443): 4
(SSL, 192.168.2.3, 50324, 173.194.134.201, 443): 3
(DNS, 192.168.2.3, 3305, 192.168.2.1, 53): 1
(IMAGE-GIF, 192.243.250.16, 80, 192.168.2.3, 48552): 1
(TCP, 31.13.71.1, 443, 192.168.2.3, 38739): 5
(TCP, 192.168.2.3, 40575, 209.197.3.7, 80): 43
(HTTP, 192.168.2.3, 46789, 54.173.232.220, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 63815): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 31209): 1
(TCP, 192.168.2.3, 42092, 52.90.181.255, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 29321): 1
(HTTP, 192.168.2.3, 58582, 72.21.215.54, 80): 1
(SSL, 52.84.121.102, 443, 192.168.2.3, 52293): 7
(SSL, 192.168.2.3, 57317, 216.58.219.202, 443): 16
(TCP, 63.117.14.218, 443, 192.168.2.3, 48923): 26
(TCP, 52.84.122.81, 443, 192.168.2.3, 52205): 2
(TCP, 52.84.121.102, 443, 192.168.2.3, 42857): 6
(DNS, 192.168.2.3, 2249, 192.168.2.1, 53): 1
(HTTP, 54.208.141.19, 80, 192.168.2.3, 53498): 1
(TCP, 192.168.2.3, 38669, 173.194.156.206, 443): 12
(SSL, 192.168.2.3, 57422, 172.217.4.193, 443): 3
(TCP, 172.229.225.157, 80, 192.168.2.3, 45434): 51
(TCP, 52.84.125.94, 80, 192.168.2.3, 58515): 3
(SSL, 192.168.2.3, 36455, 52.200.91.211, 443): 3
(SSL, 192.168.2.3, 53552, 63.117.68.16, 443): 29
(TCP, 192.168.2.3, 47751, 52.22.33.111, 80): 13
(SSL, 207.171.162.130, 443, 192.168.2.3, 53594): 4
(DNS, 192.168.2.3, 18491, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 59371, 63.117.14.24, 443): 4
(IMAGE-GIF, 52.22.33.111, 80, 192.168.2.3, 47751): 1
(HTTP, 192.168.2.3, 36906, 31.13.71.7, 80): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 62998): 1
(TCP, 192.168.2.3, 44277, 52.22.97.116, 443): 7
(SSL, 192.168.2.3, 40936, 207.171.162.130, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 49073): 1
(TCP, 192.168.2.3, 46042, 184.26.44.97, 80): 5
(DNS, 192.168.2.3, 65115, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 41550, 54.209.135.44, 80): 4
(SSL, 204.154.110.227, 443, 192.168.2.3, 43950): 3
(TCP, 74.217.63.59, 80, 192.168.2.3, 35456): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 31263): 1
(TCP, 204.154.110.227, 443, 192.168.2.3, 43930): 4
(HTTP, 192.168.2.3, 56807, 184.73.158.180, 80): 1
(DNS, 192.168.2.3, 42308, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 36368, 50.116.194.21, 80): 5
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 57188): 1
(TCP, 192.168.2.3, 50138, 63.117.14.151, 443): 14
(DNS, 192.168.2.3, 54238, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 52.84.125.94, 80, 192.168.2.3, 58515): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 44260): 1
(TCP, 104.16.27.190, 80, 192.168.2.3, 58737): 6
(HTTP, 72.21.215.54, 80, 192.168.2.3, 58582): 1
(DNS, 192.168.2.3, 60442, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 50201): 1
(SSL, 192.168.2.3, 48050, 74.125.138.156, 443): 2
(SSL, 192.168.2.3, 49615, 157.52.75.7, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 4078): 1
(HTTP, 192.168.2.3, 44646, 52.86.8.246, 80): 1
(TCP, 52.84.127.95, 443, 192.168.2.3, 37386): 4
(TCP, 31.13.71.7, 443, 192.168.2.3, 60210): 6
(TCP, 192.168.2.3, 39774, 54.154.197.229, 80): 5
(DNS, 192.168.2.3, 1752, 192.168.2.1, 53): 1
(TCP, 31.13.71.36, 443, 192.168.2.3, 51024): 5
(SSL, 31.13.71.1, 443, 192.168.2.3, 39160): 567
(TCP, 216.58.219.193, 80, 192.168.2.3, 57165): 2
(HTTP, 192.168.2.3, 50879, 138.108.7.20, 80): 1
(TCP, 63.117.14.213, 443, 192.168.2.3, 35493): 15
(HTTP, 192.168.2.3, 53826, 52.38.49.76, 80): 22
(TCP, 31.13.71.12, 443, 192.168.2.3, 47342): 8
(DNS, 192.168.2.3, 21106, 192.168.2.1, 53): 1
(MEDIA, 172.229.222.223, 80, 192.168.2.3, 43296): 1
(TCP, 63.117.14.183, 443, 192.168.2.3, 34792): 160
(TCP, 98.139.225.42, 443, 192.168.2.3, 39265): 5
(SSL, 192.168.2.3, 60143, 172.229.242.230, 443): 3
(SSL, 157.52.75.7, 443, 192.168.2.3, 49607): 9
(DNS, 192.168.2.3, 46546, 192.168.2.1, 53): 1
(TCP, 63.117.68.23, 80, 192.168.2.3, 43059): 12
(TCP, 63.117.68.16, 443, 192.168.2.3, 53574): 4938
(HTTP, 192.168.2.3, 57043, 172.229.209.43, 80): 2
(DNS, 192.168.2.3, 25463, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 50793, 52.7.181.179, 80): 18
(_WS.MALFORMED, 157.166.239.60, 80, 192.168.2.3, 44928): 1
(HTTP, 192.168.2.3, 39112, 54.172.168.55, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 58740): 1
(TCP, 192.168.2.3, 36762, 172.217.4.205, 443): 14
(HTTP, 192.168.2.3, 40985, 54.239.22.175, 80): 2
(HTTP, 23.44.117.39, 80, 192.168.2.3, 57521): 1
(TCP, 72.30.2.182, 80, 192.168.2.3, 32815): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 10972): 1
(TCP, 192.168.2.3, 50117, 23.107.60.242, 80): 5
(TCP, 192.168.2.3, 50179, 184.73.235.214, 80): 6
(TCP, 98.139.225.43, 443, 192.168.2.3, 47607): 4
(DNS, 192.168.2.3, 32517, 192.168.2.1, 53): 1
(MEDIA, 192.168.2.3, 43292, 207.171.162.253, 80): 1
(SSL, 31.13.71.37, 443, 192.168.2.3, 52695): 2
(HTTP, 192.168.2.3, 46364, 176.32.103.187, 80): 1
(TCP, 192.168.2.3, 53841, 52.38.49.76, 80): 22
(SSL, 63.117.14.187, 443, 192.168.2.3, 51842): 2
(DNS, 192.168.2.3, 1379, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 48520): 1
(DNS, 192.168.2.3, 21826, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45996, 172.217.4.193, 443): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 9429): 1
(HTTP, 199.27.76.175, 80, 192.168.2.3, 54013): 2
(TCP, 107.21.208.110, 80, 192.168.2.3, 53066): 4
(SSL, 192.168.2.3, 60211, 31.13.71.7, 443): 1
(DNS, 192.168.2.3, 19504, 192.168.2.1, 53): 1
(TCP, 23.67.251.17, 80, 192.168.2.3, 35216): 3
(TCP, 192.168.2.3, 39895, 46.236.9.36, 80): 4
(IMAGE-GIF, 54.208.141.19, 80, 192.168.2.3, 53498): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 9353): 1
(TCP, 172.229.225.157, 80, 192.168.2.3, 45444): 2
(XML, 52.7.181.179, 80, 192.168.2.3, 50790): 3
(HTTP, 192.168.2.3, 42488, 52.22.158.44, 80): 1
(HTTP, 192.168.2.3, 39915, 52.11.29.182, 80): 38
(DNS, 192.168.2.1, 53, 192.168.2.3, 55416): 1
(SSL, 192.168.2.3, 49619, 157.52.75.7, 443): 2
(DNS, 192.168.2.3, 8593, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 56472, 74.119.118.100, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 51988): 1
(TCP, 23.67.250.153, 80, 192.168.2.3, 60725): 3
(SSL, 192.168.2.3, 55531, 192.229.163.25, 443): 15
(SSL, 204.154.110.227, 443, 192.168.2.3, 43949): 2
(TCP, 77.72.116.213, 80, 192.168.2.3, 60985): 4
(HTTP, 192.168.2.3, 57240, 54.243.236.98, 80): 5
(SSL, 192.168.2.3, 45145, 207.171.162.130, 443): 4
(DATA-TEXT-LINES, 172.217.3.2, 80, 192.168.2.3, 46167): 1
(HTTP, 192.168.2.3, 35412, 172.217.4.194, 80): 1
(TCP, 52.11.29.182, 80, 192.168.2.3, 39948): 13
(DNS, 192.168.2.3, 21916, 192.168.2.1, 53): 1
(SSL, 172.217.5.1, 443, 192.168.2.3, 45185): 12
(SSL, 63.117.14.187, 443, 192.168.2.3, 49363): 2
(TCP, 192.168.2.3, 47999, 172.229.233.57, 80): 24
(DNS, 192.168.2.1, 53, 192.168.2.3, 50961): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1095): 1
(TCP, 192.168.2.3, 34213, 63.117.14.24, 443): 79
(TCP, 192.168.2.3, 46076, 52.200.43.126, 443): 9
(TCP, 192.168.2.3, 48002, 172.229.233.57, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 50150): 1
(TCP, 192.168.2.3, 50791, 52.7.181.179, 80): 16
(SSL, 172.217.5.10, 443, 192.168.2.3, 40229): 2
(SSL, 172.217.4.193, 443, 192.168.2.3, 58304): 197
(TCP, 54.209.135.44, 80, 192.168.2.3, 41550): 7
(TCP, 64.202.112.7, 80, 192.168.2.3, 57211): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 2755): 1
(SSL, 192.168.2.3, 51796, 52.84.121.102, 443): 3
(TCP, 192.168.2.3, 58581, 172.217.5.1, 443): 24
(DNS, 192.168.2.1, 53, 192.168.2.3, 18045): 1
(TCP, 192.168.2.3, 53840, 52.38.49.76, 80): 20
(SSL, 192.168.2.3, 45497, 216.58.219.202, 443): 4
(TCP, 52.27.8.169, 80, 192.168.2.3, 33522): 4
(HTTP, 184.26.44.97, 80, 192.168.2.3, 46042): 1
(SSL, 172.217.1.66, 443, 192.168.2.3, 55571): 9
(TCP, 192.168.2.3, 57794, 23.44.117.39, 80): 5
(TCP, 31.13.71.7, 80, 192.168.2.3, 36906): 4
(HTTP, 192.168.2.3, 52849, 69.58.188.49, 80): 2
(SSL, 64.12.245.38, 443, 192.168.2.3, 59701): 5
(SSL, 192.168.2.3, 45996, 172.217.4.193, 443): 4
(SSL, 204.154.111.224, 443, 192.168.2.3, 53711): 8
(SSL, 192.168.2.3, 48524, 207.171.162.130, 443): 4
(SSL, 192.168.2.3, 41885, 162.208.22.74, 443): 2
(HTTP, 192.168.2.3, 45911, 74.120.148.193, 80): 1
(TCP, 54.231.112.48, 80, 192.168.2.3, 60378): 5
(TCP, 192.168.2.3, 36311, 52.84.125.136, 80): 188
(MEDIA, 104.16.27.190, 80, 192.168.2.3, 58737): 1
(SSL, 31.13.71.3, 443, 192.168.2.3, 44397): 26
(SSL, 192.168.2.3, 42753, 207.171.162.130, 443): 4
(TCP, 176.32.103.187, 443, 192.168.2.3, 40592): 4
(DNS, 192.168.2.3, 55068, 192.168.2.1, 53): 1
(TCP, 199.244.49.45, 80, 192.168.2.3, 35161): 8
(TCP, 192.168.2.3, 43290, 172.229.222.223, 80): 3
(TCP, 192.168.2.3, 47118, 216.58.219.193, 443): 15
(DATA-TEXT-LINES, 23.23.137.37, 80, 192.168.2.3, 56019): 1
(DNS, 192.168.2.3, 18780, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 38229, 54.239.27.48, 80): 1
(SSL, 172.229.222.223, 443, 192.168.2.3, 53410): 2
(TCP, 52.84.122.42, 80, 192.168.2.3, 46944): 4090
(DNS, 192.168.2.3, 32218, 192.168.2.1, 53): 1
(HTTP, 184.26.44.97, 80, 192.168.2.3, 46025): 3
(TCP, 192.168.2.3, 52205, 52.84.122.81, 443): 6
(SSL, 172.217.4.205, 443, 192.168.2.3, 36760): 19
(DATA-TEXT-LINES, 52.200.207.5, 80, 192.168.2.3, 41447): 2
(DNS, 192.168.2.3, 55484, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56874): 1
(TCP, 199.16.156.241, 443, 192.168.2.3, 36773): 2
(DNS, 192.168.2.3, 30118, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 3284, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60649, 23.67.250.153, 80): 4
(SSL, 52.84.121.102, 443, 192.168.2.3, 37935): 15
(SSL, 204.154.110.227, 443, 192.168.2.3, 43930): 4
(TCP, 192.168.2.3, 60207, 31.13.71.7, 443): 179
(TCP, 192.168.2.3, 45987, 63.117.14.244, 443): 19
(SSL, 192.168.2.3, 47273, 72.21.211.126, 443): 3
(SSL, 192.168.2.3, 39265, 98.139.225.42, 443): 3
(TCP, 64.202.112.7, 80, 192.168.2.3, 56877): 4
(TCP, 192.168.2.3, 54353, 64.233.177.157, 443): 6
(SSL, 192.168.2.3, 53436, 52.84.121.161, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 31100): 1
(DNS, 192.168.2.3, 54541, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 54909): 1
(DNS, 192.168.2.3, 54788, 192.168.2.1, 53): 1
(TCP, 50.17.222.202, 80, 192.168.2.3, 40303): 7
(JSON, 54.239.23.139, 80, 192.168.2.3, 50648): 3
(DNS, 192.168.2.3, 9122, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 54688, 8.43.72.32, 80): 16
(TCP, 192.168.2.3, 39795, 162.208.22.76, 443): 5
(SSL, 138.108.6.20, 443, 192.168.2.3, 45970): 11
(TCP, 157.52.75.7, 443, 192.168.2.3, 49647): 7
(TCP, 199.16.156.75, 80, 192.168.2.3, 57718): 3
(TCP, 192.168.2.3, 52849, 69.58.188.49, 80): 25
(TCP, 192.168.2.3, 53903, 63.117.14.245, 443): 12
(HTTP, 192.168.2.3, 50189, 184.26.44.95, 80): 2
(HTTP, 192.168.2.3, 57720, 199.16.156.75, 80): 1
(_WS.MALFORMED, 52.7.181.179, 80, 192.168.2.3, 50816): 1
(TCP, 192.168.2.3, 60541, 172.217.5.3, 443): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 22498): 1
(TCP, 74.217.63.59, 80, 192.168.2.3, 35442): 4
(HTTP, 192.168.2.3, 56767, 172.217.2.2, 80): 2
(TCP, 54.231.8.137, 80, 192.168.2.3, 47396): 10
(TCP, 52.11.29.182, 80, 192.168.2.3, 39943): 15
(TCP, 192.168.2.3, 60956, 212.58.244.114, 443): 9
(TCP, 192.168.2.3, 51720, 207.171.162.130, 443): 6
(SSL, 176.32.103.187, 443, 192.168.2.3, 40592): 6
(TCP, 74.118.186.240, 80, 192.168.2.3, 32959): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 22577): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 19981): 1
(HTTP, 212.58.244.67, 80, 192.168.2.3, 46499): 1
(SSL, 192.168.2.3, 37551, 52.84.127.95, 443): 2
(TCP, 138.108.6.20, 80, 192.168.2.3, 58627): 5
(DNS, 192.168.2.3, 47419, 192.168.2.1, 53): 1
(HTTP, 52.84.122.42, 80, 192.168.2.3, 46944): 7
(SSL, 157.52.75.7, 443, 192.168.2.3, 49610): 10
(TCP, 172.229.222.223, 80, 192.168.2.3, 43224): 14
(SSL, 63.117.68.16, 443, 192.168.2.3, 53552): 722
(DNS, 192.168.2.1, 53, 192.168.2.3, 23152): 1
(TCP, 216.58.219.193, 80, 192.168.2.3, 57167): 2
(TCP, 192.168.2.3, 46667, 63.117.14.14, 443): 1176
(DNS, 192.168.2.1, 53, 192.168.2.3, 25254): 1
(TCP, 52.72.190.220, 443, 192.168.2.3, 39425): 6
(HTTP, 192.168.2.3, 37316, 72.21.215.54, 80): 4
(TCP, 192.168.2.3, 37663, 52.20.97.18, 80): 18
(DNS, 192.168.2.3, 27431, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 41925, 192.243.250.36, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 3305): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1922): 1
(TCP, 52.7.181.179, 80, 192.168.2.3, 50790): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 11453): 1
(DNS, 192.168.2.3, 31263, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 58396): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 5662): 1
(HTTP, 192.168.2.3, 60386, 107.22.236.9, 80): 1
(TCP, 192.168.2.3, 38228, 172.217.4.46, 443): 11
(TCP, 63.117.14.248, 443, 192.168.2.3, 43099): 4
(TCP, 192.168.2.3, 50789, 52.7.181.179, 80): 11
(SSL, 192.168.2.3, 36542, 172.217.4.193, 443): 3
(DNS, 192.168.2.3, 59595, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44473, 199.16.156.41, 443): 12
(SSL, 172.229.222.223, 443, 192.168.2.3, 53409): 2
(TCP, 207.171.162.130, 443, 192.168.2.3, 43816): 5
(TCP, 63.117.14.14, 443, 192.168.2.3, 46666): 486
(MEDIA, 54.210.137.122, 80, 192.168.2.3, 55448): 1
(DNS, 192.168.2.3, 30116, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48679, 172.217.4.193, 443): 3
(DNS, 192.168.2.3, 9219, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 36761, 172.217.4.205, 443): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 31069): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 59115): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 32490): 1
(TCP, 54.172.168.55, 80, 192.168.2.3, 39112): 4
(TCP, 52.7.181.179, 80, 192.168.2.3, 50819): 4
(SSL, 192.168.2.3, 53574, 63.117.68.16, 443): 13
(DNS, 192.168.2.3, 16861, 192.168.2.1, 53): 1
(HTTP, 69.58.188.49, 80, 192.168.2.3, 52849): 2
(SSL, 192.168.2.3, 49607, 157.52.75.7, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 20442): 1
(TCP, 192.168.2.3, 50818, 52.7.181.179, 80): 5
(TCP, 192.168.2.3, 39862, 52.70.67.85, 80): 7
(TCP, 216.58.219.202, 443, 192.168.2.3, 47985): 5
(JSON, 52.38.49.76, 80, 192.168.2.3, 53841): 22
(TCP, 192.168.2.3, 47853, 63.251.88.51, 80): 5
(HTTP, 52.84.122.12, 80, 192.168.2.3, 55238): 1
(TCP, 192.168.2.3, 35456, 74.217.63.59, 80): 3
(DNS, 192.168.2.3, 15217, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 17308, 192.168.2.1, 53): 1
(SSL, 74.125.138.156, 443, 192.168.2.3, 48050): 5
(SSL, 63.117.14.183, 443, 192.168.2.3, 34792): 292
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47996): 1
(TCP, 172.229.242.230, 443, 192.168.2.3, 60142): 3
(TCP, 199.27.76.68, 80, 192.168.2.3, 56391): 48
(DNS, 192.168.2.3, 41625, 192.168.2.1, 53): 1
(SSL, 31.13.71.36, 443, 192.168.2.3, 51024): 2
(SSL, 192.168.2.3, 46076, 52.200.43.126, 443): 2
(TCP, 152.163.51.2, 80, 192.168.2.3, 37056): 2
(TCP, 192.168.2.3, 36771, 199.16.156.241, 443): 8
(SSL, 216.58.219.202, 443, 192.168.2.3, 57435): 4
(TCP, 192.168.2.3, 60245, 31.13.71.7, 443): 26
(TCP, 63.117.14.245, 443, 192.168.2.3, 53906): 12
(IMAGE-GIF, 172.217.4.194, 80, 192.168.2.3, 35403): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 41625): 1
(TCP, 54.239.23.139, 80, 192.168.2.3, 58910): 25
(DNS, 192.168.2.1, 53, 192.168.2.3, 31224): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 47322): 13
(DNS, 192.168.2.1, 53, 192.168.2.3, 21561): 1
(SSL, 172.217.3.6, 443, 192.168.2.3, 57517): 10
(HTTP, 192.168.2.3, 60334, 174.36.220.228, 80): 2
(DATA-TEXT-LINES, 54.239.27.48, 80, 192.168.2.3, 38229): 1
(TCP, 192.168.2.3, 39794, 162.208.22.76, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 35891): 1
(SSL, 98.139.225.43, 443, 192.168.2.3, 47607): 4
(DNS, 192.168.2.3, 9491, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 58163, 23.23.222.251, 80): 2
(TCP, 63.117.14.248, 443, 192.168.2.3, 43097): 20
(DNS, 192.168.2.3, 25260, 192.168.2.1, 53): 1
